symbol,budgetQuote,scenario,name,key,fromAt,toAt,navChangeQuote,holdChangeQuote,alphaQuote,feesQuote,gasQuote,actions,marks,holdingMs,outsideMs
AAPL,250000000,partial_mint_failure,adaptive_width,2026-08-03,1785715200000,1786319868000,3243753,605095,2638658,5709283,629177,3,7242,403658000,129000
AAPL,250000000,partial_mint_failure,adaptive_width,2026-08-10,1786320003000,1786924791000,3771768,-2655008,6426776,7651100,225140,1,13787,604923000,1521000
AAPL,250000000,partial_mint_failure,adaptive_width,2026-08-17,1786924842000,1787529440000,937708,1786196,-848488,9842376,2834334,13,12875,600137000,666000
AAPL,250000000,partial_mint_failure,adaptive_width,2026-08-24,1787529654000,1788134317000,28056505,4322369,23734136,37896176,6927022,32,42448,595134000,1297000
AAPL,250000000,partial_mint_failure,adaptive_width,2026-08-31,1788134406000,1788739197000,45558416,150569,45407847,105027968,27846817,128,88790,570867000,6179000
AAPL,250000000,partial_mint_failure,adaptive_width,2026-09-07,1788739208000,1789154997000,16888691,4404594,12484097,58109972,18832272,86,78719,396245000,4443000
AAPL,250000000,partial_mint_failure,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
AAPL,250000000,partial_mint_failure,adaptive_economic,2026-08-03,1785715200000,1786319868000,6100034,605095,5494939,5782713,178897,1,7242,403658000,77000
AAPL,250000000,partial_mint_failure,adaptive_economic,2026-08-10,1786320003000,1786924791000,-2208139,-2655008,446869,1442040,0,0,13787,604923000,445077000
AAPL,250000000,partial_mint_failure,adaptive_economic,2026-08-17,1786924842000,1787529440000,8075519,1786196,6289323,5218069,0,0,12875,604649000,152598000
AAPL,250000000,partial_mint_failure,adaptive_economic,2026-08-24,1787529654000,1788134317000,12074385,4322369,7752016,10446427,0,0,42448,604877000,216186000
AAPL,250000000,partial_mint_failure,adaptive_economic,2026-08-31,1788134406000,1788739197000,28468844,150569,28318275,33553745,900560,4,88790,604880000,451697000
AAPL,250000000,partial_mint_failure,adaptive_economic,2026-09-07,1788739208000,1789154997000,-4102399,4404594,-8506993,2289010,521671,2,78719,410330000,402430000
GOOGL,5000000000,pinned_fork_costs,fixed_20,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,pinned_fork_costs,fixed_20,2026-08-03,1785715200000,1786319794000,-363624311,-56550146,-307074165,23387256,11464183,52,5009,371478000,77880000
GOOGL,5000000000,pinned_fork_costs,fixed_20,2026-08-10,1786320001000,1786924477000,-287021500,-54194189,-232827311,12591030,6196680,28,2530,604683000,370888000
GOOGL,5000000000,pinned_fork_costs,fixed_20,2026-08-17,1786924802000,1787529543000,-308090877,-9527334,-298563543,21483415,10844190,49,2615,605066000,96332000
GOOGL,5000000000,pinned_fork_costs,fixed_20,2026-08-24,1787529611000,1788134387000,-314033788,-18475956,-295557832,439107004,38507940,174,28130,604844000,44978000
GOOGL,5000000000,pinned_fork_costs,fixed_20,2026-08-31,1788134473000,1788739197000,751438240,-40414690,791852930,1617692869,47802960,216,120648,604810000,15424000
GOOGL,5000000000,pinned_fork_costs,fixed_20,2026-09-07,1788739215000,1789154999000,519351476,-865914,520217390,1040771284,23355638,105,176817,415802000,5965000
GOOGL,5000000000,pinned_fork_costs,fixed_40,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,pinned_fork_costs,fixed_40,2026-08-03,1785715200000,1786319794000,-151887504,-56550146,-95337358,28255881,2611783,12,5009,371478000,47253000
GOOGL,5000000000,pinned_fork_costs,fixed_40,2026-08-10,1786320001000,1786924477000,-178121755,-54194189,-123927566,23742085,2434410,11,2530,604683000,141254000
GOOGL,5000000000,pinned_fork_costs,fixed_40,2026-08-17,1786924802000,1787529543000,-205670330,-9527334,-196142996,26071166,4426200,20,2615,605066000,26070000
GOOGL,5000000000,pinned_fork_costs,fixed_40,2026-08-24,1787529611000,1788134387000,18751316,-18475956,37227272,395725460,10180260,46,28130,604844000,10903000
GOOGL,5000000000,pinned_fork_costs,fixed_40,2026-08-31,1788134473000,1788739197000,722674733,-40414690,763089423,1216701111,13278600,60,120648,604810000,3446000
GOOGL,5000000000,pinned_fork_costs,fixed_40,2026-09-07,1788739215000,1789154999000,349216305,-865914,350082219,649805666,7863938,35,176817,415802000,1963000
GOOGL,5000000000,pinned_fork_costs,fixed_80,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,pinned_fork_costs,fixed_80,2026-08-03,1785715200000,1786319794000,-81621587,-56550146,-25071441,12477609,177373,1,5009,372868000,298271000
GOOGL,5000000000,pinned_fork_costs,fixed_80,2026-08-10,1786320001000,1786924477000,-108955112,-54194189,-54760923,0,0,0,2530,604683000,604683000
GOOGL,5000000000,pinned_fork_costs,fixed_80,2026-08-17,1786924802000,1787529543000,-19154300,-9527334,-9626966,0,0,0,2615,605066000,605066000
GOOGL,5000000000,pinned_fork_costs,fixed_80,2026-08-24,1787529611000,1788134387000,69202192,-18475956,87678148,285916885,1770480,8,28130,604844000,92664000
GOOGL,5000000000,pinned_fork_costs,fixed_80,2026-08-31,1788134473000,1788739197000,540010994,-40414690,580425684,768335532,3098340,14,120648,604810000,640000
GOOGL,5000000000,pinned_fork_costs,fixed_80,2026-09-07,1788739215000,1789154999000,174224560,-865914,175090474,345527882,2773808,12,176817,415802000,705000
GOOGL,5000000000,pinned_fork_costs,fixed_160,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,pinned_fork_costs,fixed_160,2026-08-03,1785715200000,1786319794000,-46407910,-56550146,10142236,15483545,177373,1,5009,373689000,145183000
GOOGL,5000000000,pinned_fork_costs,fixed_160,2026-08-10,1786320001000,1786924477000,-108509549,-54194189,-54315360,1115134,0,0,2530,604683000,540869000
GOOGL,5000000000,pinned_fork_costs,fixed_160,2026-08-17,1786924802000,1787529543000,-19288023,-9527334,-9760689,0,0,0,2615,605066000,605066000
GOOGL,5000000000,pinned_fork_costs,fixed_160,2026-08-24,1787529611000,1788134387000,120025348,-18475956,138501304,179184241,221310,1,28130,604844000,68844000
GOOGL,5000000000,pinned_fork_costs,fixed_160,2026-08-31,1788134473000,1788739197000,316879236,-40414690,357293926,425055438,663930,3,120648,604810000,197000
GOOGL,5000000000,pinned_fork_costs,fixed_160,2026-09-07,1788739215000,1789154999000,117053369,-865914,117919283,171935409,560708,2,176817,415802000,110000
GOOGL,5000000000,pinned_fork_costs,adaptive_width,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,pinned_fork_costs,adaptive_width,2026-08-03,1785715200000,1786319794000,-74080181,-56550146,-17530035,7942134,177373,1,5009,349015000,213633000
GOOGL,5000000000,pinned_fork_costs,adaptive_width,2026-08-10,1786320001000,1786924477000,-109172600,-54194189,-54978411,0,0,0,2530,604683000,604683000
GOOGL,5000000000,pinned_fork_costs,adaptive_width,2026-08-17,1786924802000,1787529543000,-19192535,-9527334,-9665201,0,0,0,2615,605066000,605066000
GOOGL,5000000000,pinned_fork_costs,adaptive_width,2026-08-24,1787529611000,1788134387000,101844364,-18475956,120320320,136872886,221310,1,28130,604844000,405299000
GOOGL,5000000000,pinned_fork_costs,adaptive_width,2026-08-31,1788134473000,1788739197000,684903687,-40414690,725318377,954216010,7303230,33,120648,604810000,3138000
GOOGL,5000000000,pinned_fork_costs,adaptive_width,2026-09-07,1788739215000,1789154999000,151731274,-865914,152597188,497447475,10519658,47,176817,415802000,2689000
GOOGL,5000000000,pinned_fork_costs,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,pinned_fork_costs,adaptive_economic,2026-08-03,1785715200000,1786319794000,-74080181,-56550146,-17530035,7942134,177373,1,5009,349015000,213633000
GOOGL,5000000000,pinned_fork_costs,adaptive_economic,2026-08-10,1786320001000,1786924477000,-109172600,-54194189,-54978411,0,0,0,2530,604683000,604683000
GOOGL,5000000000,pinned_fork_costs,adaptive_economic,2026-08-17,1786924802000,1787529543000,-19192535,-9527334,-9665201,0,0,0,2615,605066000,605066000
GOOGL,5000000000,pinned_fork_costs,adaptive_economic,2026-08-24,1787529611000,1788134387000,142481805,-18475956,160957761,181775144,885240,4,28130,604844000,531937000
GOOGL,5000000000,pinned_fork_costs,adaptive_economic,2026-08-31,1788134473000,1788739197000,366809800,-40414690,407224490,555499778,3540960,16,120648,604810000,425946000
GOOGL,5000000000,pinned_fork_costs,adaptive_economic,2026-09-07,1788739215000,1789154999000,221027894,-865914,221893808,379791149,3659048,16,176817,415802000,308482000
GOOGL,5000000000,double_gas_half_fees,fixed_20,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,double_gas_half_fees,fixed_20,2026-08-03,1785715200000,1786319794000,-386264821,-56601481,-329663340,11692505,22928366,52,5009,371478000,77880000
GOOGL,5000000000,double_gas_half_fees,fixed_20,2026-08-10,1786320001000,1786924477000,-298692730,-54194189,-244498541,6293008,12393360,28,2530,604683000,370888000
GOOGL,5000000000,double_gas_half_fees,fixed_20,2026-08-17,1786924802000,1787529543000,-328187449,-9527334,-318660115,10737127,21688380,49,2615,605066000,96332000
GOOGL,5000000000,double_gas_half_fees,fixed_20,2026-08-24,1787529611000,1788134387000,-561885452,-18475956,-543409496,215328804,77015880,174,28130,604844000,44978000
GOOGL,5000000000,double_gas_half_fees,fixed_20,2026-08-31,1788134473000,1788739197000,-96637542,-40414690,-56222852,714788194,95605920,216,120648,604810000,15424000
GOOGL,5000000000,double_gas_half_fees,fixed_20,2026-09-07,1788739215000,1789154999000,-22211541,-917026,-21294515,393470579,46711276,105,176817,415802000,5965000
GOOGL,5000000000,double_gas_half_fees,fixed_40,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,double_gas_half_fees,fixed_40,2026-08-03,1785715200000,1786319794000,-168421521,-56601481,-111820040,14125737,5223566,12,5009,371478000,47253000
GOOGL,5000000000,double_gas_half_fees,fixed_40,2026-08-10,1786320001000,1786924477000,-191822954,-54194189,-137628765,11860546,4868820,11,2530,604683000,141254000
GOOGL,5000000000,double_gas_half_fees,fixed_40,2026-08-17,1786924802000,1787529543000,-221757432,-9527334,-212230098,13023787,8852400,20,2615,605066000,26070000
GOOGL,5000000000,double_gas_half_fees,fixed_40,2026-08-24,1787529611000,1788134387000,-185736921,-18475956,-167260965,194669736,20360520,46,28130,604844000,10903000
GOOGL,5000000000,double_gas_half_fees,fixed_40,2026-08-31,1788134473000,1788739197000,94771604,-40414690,135186294,556013073,26557200,60,120648,604810000,3446000
GOOGL,5000000000,double_gas_half_fees,fixed_40,2026-09-07,1788739215000,1789154999000,13562434,-917026,14479460,268629437,15727876,35,176817,415802000,1963000
GOOGL,5000000000,double_gas_half_fees,fixed_80,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,double_gas_half_fees,fixed_80,2026-08-03,1785715200000,1786319794000,-87983593,-56601481,-31382112,6238707,354746,1,5009,372868000,298271000
GOOGL,5000000000,double_gas_half_fees,fixed_80,2026-08-10,1786320001000,1786924477000,-108884486,-54194189,-54690297,0,0,0,2530,604683000,604683000
GOOGL,5000000000,double_gas_half_fees,fixed_80,2026-08-17,1786924802000,1787529543000,-19141884,-9527334,-9614550,0,0,0,2615,605066000,605066000
GOOGL,5000000000,double_gas_half_fees,fixed_80,2026-08-24,1787529611000,1788134387000,-75349624,-18475956,-56873668,142133575,3540960,8,28130,604844000,92664000
GOOGL,5000000000,double_gas_half_fees,fixed_80,2026-08-31,1788134473000,1788739197000,144791262,-40414690,185205952,363993769,6196680,14,120648,604810000,640000
GOOGL,5000000000,double_gas_half_fees,fixed_80,2026-09-07,1788739215000,1789154999000,-1714223,-917026,-797197,154304081,5547616,12,176817,415802000,705000
GOOGL,5000000000,double_gas_half_fees,fixed_160,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,double_gas_half_fees,fixed_160,2026-08-03,1785715200000,1786319794000,-54283149,-56601481,2318332,7741492,354746,1,5009,373689000,145183000
GOOGL,5000000000,double_gas_half_fees,fixed_160,2026-08-10,1786320001000,1786924477000,-108974388,-54194189,-54780199,557536,0,0,2530,604683000,540869000
GOOGL,5000000000,double_gas_half_fees,fixed_160,2026-08-17,1786924802000,1787529543000,-19271672,-9527334,-9744338,0,0,0,2615,605066000,605066000
GOOGL,5000000000,double_gas_half_fees,fixed_160,2026-08-24,1787529611000,1788134387000,30255390,-18475956,48731346,89476946,442620,1,28130,604844000,68844000
GOOGL,5000000000,double_gas_half_fees,fixed_160,2026-08-31,1788134473000,1788739197000,100921089,-40414690,141335779,207029153,1327860,3,120648,604810000,197000
GOOGL,5000000000,double_gas_half_fees,fixed_160,2026-09-07,1788739215000,1789154999000,28001489,-917026,28918515,80664580,1121416,2,176817,415802000,110000
GOOGL,5000000000,double_gas_half_fees,adaptive_width,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,double_gas_half_fees,adaptive_width,2026-08-03,1785715200000,1786319794000,-78203468,-56601481,-21601987,3970898,354746,1,5009,349015000,213633000
GOOGL,5000000000,double_gas_half_fees,adaptive_width,2026-08-10,1786320001000,1786924477000,-109126513,-54194189,-54932324,0,0,0,2530,604683000,604683000
GOOGL,5000000000,double_gas_half_fees,adaptive_width,2026-08-17,1786924802000,1787529543000,-19184433,-9527334,-9657099,0,0,0,2615,605066000,605066000
GOOGL,5000000000,double_gas_half_fees,adaptive_width,2026-08-24,1787529611000,1788134387000,33313787,-18475956,51789743,68389435,442620,1,28130,604844000,405299000
GOOGL,5000000000,double_gas_half_fees,adaptive_width,2026-08-31,1788134473000,1788739197000,86918180,-40414690,127332870,247064769,3540960,8,120648,604810000,451000
GOOGL,5000000000,double_gas_half_fees,adaptive_width,2026-09-07,1788739215000,1789154999000,67752011,-917026,68669037,179049840,5547616,12,176817,415802000,627000
GOOGL,5000000000,double_gas_half_fees,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,double_gas_half_fees,adaptive_economic,2026-08-03,1785715200000,1786319794000,-78203468,-56601481,-21601987,3970898,354746,1,5009,349015000,213633000
GOOGL,5000000000,double_gas_half_fees,adaptive_economic,2026-08-10,1786320001000,1786924477000,-109126513,-54194189,-54932324,0,0,0,2530,604683000,604683000
GOOGL,5000000000,double_gas_half_fees,adaptive_economic,2026-08-17,1786924802000,1787529543000,-19184433,-9527334,-9657099,0,0,0,2615,605066000,605066000
GOOGL,5000000000,double_gas_half_fees,adaptive_economic,2026-08-24,1787529611000,1788134387000,5487516,-18475956,23963472,36646078,442620,1,28130,604844000,490721000
GOOGL,5000000000,double_gas_half_fees,adaptive_economic,2026-08-31,1788134473000,1788739197000,24846788,-40414690,65261478,155163217,1770480,4,120648,604810000,429413000
GOOGL,5000000000,double_gas_half_fees,adaptive_economic,2026-09-07,1788739215000,1789154999000,-21420357,-917026,-20503331,39434629,1121416,2,176817,415802000,304418000
GOOGL,5000000000,partial_mint_failure,fixed_20,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,partial_mint_failure,fixed_20,2026-08-03,1785715200000,1786319794000,-318104378,-56550146,-261554232,21902184,12175300,57,5009,354541000,73505000
GOOGL,5000000000,partial_mint_failure,fixed_20,2026-08-10,1786320001000,1786924477000,-261475987,-54194189,-207281798,11822252,6640925,31,2530,556717000,344166000
GOOGL,5000000000,partial_mint_failure,fixed_20,2026-08-17,1786924802000,1787529543000,-272472160,-9527334,-262944826,19592344,11333997,53,2615,560656000,90386000
GOOGL,5000000000,partial_mint_failure,fixed_20,2026-08-24,1787529611000,1788134387000,-254001136,-18475956,-235525180,329675044,29751539,139,28130,536573000,39105000
GOOGL,5000000000,partial_mint_failure,fixed_20,2026-08-31,1788134473000,1788739197000,549601806,-40414690,590016496,1300083975,45557298,213,120648,544827000,12968000
GOOGL,5000000000,partial_mint_failure,fixed_20,2026-09-07,1788739215000,1789154999000,363390374,-865914,364256288,847666604,25176555,117,176817,385432000,5582000
GOOGL,5000000000,partial_mint_failure,fixed_40,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,partial_mint_failure,fixed_40,2026-08-03,1785715200000,1786319794000,-162880367,-56550146,-106330221,27714839,3187839,15,5009,367446000,49553000
GOOGL,5000000000,partial_mint_failure,fixed_40,2026-08-10,1786320001000,1786924477000,-169987407,-54194189,-115793218,23839427,2789156,13,2530,593790000,142550000
GOOGL,5000000000,partial_mint_failure,fixed_40,2026-08-17,1786924802000,1787529543000,-173037408,-9527334,-163510074,23272987,4294389,20,2615,591796000,39099000
GOOGL,5000000000,partial_mint_failure,fixed_40,2026-08-24,1787529611000,1788134387000,9993199,-18475956,28469155,352062122,10891377,51,28130,583663000,9202000
GOOGL,5000000000,partial_mint_failure,fixed_40,2026-08-31,1788134473000,1788739197000,767165218,-40414690,807579908,1212800020,13901843,65,120648,591148000,2649000
GOOGL,5000000000,partial_mint_failure,fixed_40,2026-09-07,1788739215000,1789154999000,362952579,-865914,363818493,627142411,8042936,37,176817,409581000,1749000
GOOGL,5000000000,partial_mint_failure,fixed_80,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,partial_mint_failure,fixed_80,2026-08-03,1785715200000,1786319794000,-81621587,-56550146,-25071441,12477609,177373,1,5009,372868000,298271000
GOOGL,5000000000,partial_mint_failure,fixed_80,2026-08-10,1786320001000,1786924477000,-108955112,-54194189,-54760923,0,0,0,2530,604683000,604683000
GOOGL,5000000000,partial_mint_failure,fixed_80,2026-08-17,1786924802000,1787529543000,-19154300,-9527334,-9626966,0,0,0,2615,605066000,605066000
GOOGL,5000000000,partial_mint_failure,fixed_80,2026-08-24,1787529611000,1788134387000,62379088,-18475956,80855044,286075106,2169163,10,28130,604020000,92587000
GOOGL,5000000000,partial_mint_failure,fixed_80,2026-08-31,1788134473000,1788739197000,489526424,-40414690,529941114,755595958,4471762,21,120648,600820000,1292000
GOOGL,5000000000,partial_mint_failure,fixed_80,2026-09-07,1788739215000,1789154999000,190490702,-865914,191356616,341224180,2907244,13,176817,414214000,480000
GOOGL,5000000000,partial_mint_failure,fixed_160,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,partial_mint_failure,fixed_160,2026-08-03,1785715200000,1786319794000,-46407910,-56550146,10142236,15483545,177373,1,5009,373689000,145183000
GOOGL,5000000000,partial_mint_failure,fixed_160,2026-08-10,1786320001000,1786924477000,-108509549,-54194189,-54315360,1115134,0,0,2530,604683000,540869000
GOOGL,5000000000,partial_mint_failure,fixed_160,2026-08-17,1786924802000,1787529543000,-19288023,-9527334,-9760689,0,0,0,2615,605066000,605066000
GOOGL,5000000000,partial_mint_failure,fixed_160,2026-08-24,1787529611000,1788134387000,120025348,-18475956,138501304,179184241,221310,1,28130,604844000,68844000
GOOGL,5000000000,partial_mint_failure,fixed_160,2026-08-31,1788134473000,1788739197000,316879236,-40414690,357293926,425055438,663930,3,120648,604810000,197000
GOOGL,5000000000,partial_mint_failure,fixed_160,2026-09-07,1788739215000,1789154999000,113270826,-865914,114136740,171229780,738081,3,176817,414822000,103000
GOOGL,5000000000,partial_mint_failure,adaptive_width,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,partial_mint_failure,adaptive_width,2026-08-03,1785715200000,1786319794000,-74080181,-56550146,-17530035,7942134,177373,1,5009,349015000,213633000
GOOGL,5000000000,partial_mint_failure,adaptive_width,2026-08-10,1786320001000,1786924477000,-109172600,-54194189,-54978411,0,0,0,2530,604683000,604683000
GOOGL,5000000000,partial_mint_failure,adaptive_width,2026-08-17,1786924802000,1787529543000,-19192535,-9527334,-9665201,0,0,0,2615,605066000,605066000
GOOGL,5000000000,partial_mint_failure,adaptive_width,2026-08-24,1787529611000,1788134387000,101844364,-18475956,120320320,136872886,221310,1,28130,604844000,405299000
GOOGL,5000000000,partial_mint_failure,adaptive_width,2026-08-31,1788134473000,1788739197000,698990612,-40414690,739405302,1028776181,10050074,47,120648,592093000,3414000
GOOGL,5000000000,partial_mint_failure,adaptive_width,2026-09-07,1788739215000,1789154999000,151429006,-865914,152294920,485377347,11053402,51,176817,404001000,2465000
GOOGL,5000000000,partial_mint_failure,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,5000000000,partial_mint_failure,adaptive_economic,2026-08-03,1785715200000,1786319794000,-74080181,-56550146,-17530035,7942134,177373,1,5009,349015000,213633000
GOOGL,5000000000,partial_mint_failure,adaptive_economic,2026-08-10,1786320001000,1786924477000,-109172600,-54194189,-54978411,0,0,0,2530,604683000,604683000
GOOGL,5000000000,partial_mint_failure,adaptive_economic,2026-08-17,1786924802000,1787529543000,-19192535,-9527334,-9665201,0,0,0,2615,605066000,605066000
GOOGL,5000000000,partial_mint_failure,adaptive_economic,2026-08-24,1787529611000,1788134387000,142481805,-18475956,160957761,181775144,885240,4,28130,604844000,531937000
GOOGL,5000000000,partial_mint_failure,adaptive_economic,2026-08-31,1788134473000,1788739197000,553359459,-40414690,593774149,690207479,2966529,14,120648,594403000,280876000
GOOGL,5000000000,partial_mint_failure,adaptive_economic,2026-09-07,1788739215000,1789154999000,237775165,-865914,238641079,417906208,4191167,19,176817,411871000,248820000
GOOGL,1000000000,pinned_fork_costs,fixed_20,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,pinned_fork_costs,fixed_20,2026-08-03,1785715200000,1786319794000,-164934812,-9952110,-154982702,28483201,23636233,107,5009,424988000,53011000
GOOGL,1000000000,pinned_fork_costs,fixed_20,2026-08-10,1786320001000,1786924477000,-74992395,-10869865,-64122530,13801083,11508120,52,2530,604683000,151992000
GOOGL,1000000000,pinned_fork_costs,fixed_20,2026-08-17,1786924802000,1787529543000,-51086679,-1910922,-49175757,16276480,10844190,49,2615,605066000,96332000
GOOGL,1000000000,pinned_fork_costs,fixed_20,2026-08-24,1787529611000,1788134387000,10707561,-3705769,14413330,175634402,38507940,174,28130,604844000,44978000
GOOGL,1000000000,pinned_fork_costs,fixed_20,2026-08-31,1788134473000,1788739197000,295262012,-8106077,303368089,518507016,47802960,216,120648,604810000,15424000
GOOGL,1000000000,pinned_fork_costs,fixed_20,2026-09-07,1788739215000,1789154999000,139010750,-198990,139209740,285124425,23355638,105,176817,415802000,5965000
GOOGL,1000000000,pinned_fork_costs,fixed_40,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,pinned_fork_costs,fixed_40,2026-08-03,1785715200000,1786319794000,-85648284,-9952110,-75696174,26893995,7259293,33,5009,431073000,24738000
GOOGL,1000000000,pinned_fork_costs,fixed_40,2026-08-10,1786320001000,1786924477000,-29010059,-10869865,-18140194,13990828,2877030,13,2530,604683000,107564000
GOOGL,1000000000,pinned_fork_costs,fixed_40,2026-08-17,1786924802000,1787529543000,-28697376,-1910922,-26786454,17304171,5311440,24,2615,605066000,16344000
GOOGL,1000000000,pinned_fork_costs,fixed_40,2026-08-24,1787529611000,1788134387000,71402721,-3705769,75108490,142760509,10180260,46,28130,604844000,10903000
GOOGL,1000000000,pinned_fork_costs,fixed_40,2026-08-31,1788134473000,1788739197000,242215266,-8106077,250321343,350641643,13278600,60,120648,604810000,3446000
GOOGL,1000000000,pinned_fork_costs,fixed_40,2026-09-07,1788739215000,1789154999000,84725870,-198990,84924860,158321556,7863938,35,176817,415802000,1963000
GOOGL,1000000000,pinned_fork_costs,fixed_80,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,pinned_fork_costs,fixed_80,2026-08-03,1785715200000,1786319794000,-47801602,-9952110,-37849492,19627264,1947853,9,5009,431073000,29440000
GOOGL,1000000000,pinned_fork_costs,fixed_80,2026-08-10,1786320001000,1786924477000,-20398178,-10869865,-9528313,10393861,885240,4,2530,604683000,78235000
GOOGL,1000000000,pinned_fork_costs,fixed_80,2026-08-17,1786924802000,1787529543000,-119640,-1910922,1791282,14122599,885240,4,2615,605066000,4167000
GOOGL,1000000000,pinned_fork_costs,fixed_80,2026-08-24,1787529611000,1788134387000,62200704,-3705769,65906473,91106321,1770480,8,28130,604844000,1431000
GOOGL,1000000000,pinned_fork_costs,fixed_80,2026-08-31,1788134473000,1788739197000,135245798,-8106077,143351875,192110025,3762270,17,120648,604810000,1087000
GOOGL,1000000000,pinned_fork_costs,fixed_80,2026-09-07,1788739215000,1789154999000,38765424,-198990,38964414,74835198,2552498,11,176817,415802000,513000
GOOGL,1000000000,pinned_fork_costs,fixed_160,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,pinned_fork_costs,fixed_160,2026-08-03,1785715200000,1786319794000,-46821505,-9952110,-36869395,5544408,398683,2,5009,431073000,289800000
GOOGL,1000000000,pinned_fork_costs,fixed_160,2026-08-10,1786320001000,1786924477000,-20985703,-10869865,-10115838,4770013,221310,1,2530,604683000,209131000
GOOGL,1000000000,pinned_fork_costs,fixed_160,2026-08-17,1786924802000,1787529543000,-2551063,-1910922,-640141,9279266,442620,2,2615,605066000,346000
GOOGL,1000000000,pinned_fork_costs,fixed_160,2026-08-24,1787529611000,1788134387000,34837741,-3705769,38543510,49951571,442620,2,28130,604844000,934000
GOOGL,1000000000,pinned_fork_costs,fixed_160,2026-08-31,1788134473000,1788739197000,70923575,-8106077,79029652,93488186,663930,3,120648,604810000,115000
GOOGL,1000000000,pinned_fork_costs,fixed_160,2026-09-07,1788739215000,1789154999000,13742297,-198990,13941287,34125824,1003328,4,176817,415802000,201000
GOOGL,1000000000,pinned_fork_costs,adaptive_width,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,pinned_fork_costs,adaptive_width,2026-08-03,1785715200000,1786319794000,-46783901,-9952110,-36831791,6699903,619993,3,5009,417589000,291565000
GOOGL,1000000000,pinned_fork_costs,adaptive_width,2026-08-10,1786320001000,1786924477000,-21122616,-10869865,-10252751,0,0,0,2530,604683000,604683000
GOOGL,1000000000,pinned_fork_costs,adaptive_width,2026-08-17,1786924802000,1787529543000,-3713354,-1910922,-1802432,0,0,0,2615,605066000,605066000
GOOGL,1000000000,pinned_fork_costs,adaptive_width,2026-08-24,1787529611000,1788134387000,62208466,-3705769,65914235,96144434,4204890,19,28130,604844000,167790000
GOOGL,1000000000,pinned_fork_costs,adaptive_width,2026-08-31,1788134473000,1788739197000,299185437,-8106077,307291514,454115649,25229340,114,120648,604810000,6645000
GOOGL,1000000000,pinned_fork_costs,adaptive_width,2026-09-07,1788739215000,1789154999000,36614425,-198990,36813415,129039111,10962278,49,176817,415802000,2861000
GOOGL,1000000000,pinned_fork_costs,adaptive_economic,2026-07-27,1785196800000,1785196800000,0,0,0,0,0,0,0,0,0
GOOGL,1000000000,pinned_fork_costs,adaptive_economic,2026-08-03,1785715200000,1786319794000,-46783901,-9952110,-36831791,6699903,619993,3,5009,417589000,291565000
GOOGL,1000000000,pinned_fork_costs,adaptive_economic,2026-08-10,1786320001000,1786924477000,-21122616,-10869865,-10252751,0,0,0,2530,604683000,604683000
GOOGL,1000000000,pinned_fork_costs,adaptive_economic,2026-08-17,1786924802000,1787529543000,-3713354,-1910922,-1802432,0,0,0,2615,605066000,605066000
GOOGL,1000000000,pinned_fork_costs,adaptive_economic,2026-08-24,1787529611000,1788134387000,46337397,-3705769,50043166,71751733,1770480,8,28130,604844000,283413000
