startAt,excludedAt,profile,capPercent,rangePolicy,available,pnlUSDG,alphaUSDG,deltaSameCapUSDG,entries,exits,recenters,recenterSwaps,gasUSDG,feesUSDG,meanDeployedPercent,outsideMinutes,lateExitSeconds,invalid
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,double_gas_half_fees,70.0,net_swap,True,-13.156837,-9.698958,0.0,4,4,0,0,8.407744,0.598558,79.13914569777778,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,double_gas_half_fees,80.0,hold_range,True,-7.062647,-3.604768,0.0,1,1,0,0,2.101936,0.181446,79.46592042846768,150.56666666666666,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,double_gas_half_fees,80.0,preserve_tokens,True,-17.474378,-14.016499,-10.411731,2,2,3,0,13.545698,0.426603,48.549649033149166,3.05,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,double_gas_half_fees,80.0,net_swap,True,-22.438918,-18.981039,-15.376271,1,1,4,4,18.225142,0.741024,80.4337734204793,3.05,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,common_components,60.0,hold_range,True,-17.021605,-13.657626,0.0,5,5,0,0,12.99212,0.964039,77.54185704908676,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,common_components,60.0,preserve_tokens,True,-17.021605,-13.657626,0.0,5,5,0,0,12.99212,0.964039,77.54185704908676,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,common_components,60.0,net_swap,True,-17.021605,-13.657626,0.0,5,5,0,0,12.99212,0.964039,77.54185704908676,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,common_components,70.0,hold_range,True,-14.542688,-11.178709,0.0,4,4,0,0,10.393696,1.196584,79.11145208888888,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,common_components,70.0,preserve_tokens,True,-14.542688,-11.178709,0.0,4,4,0,0,10.393696,1.196584,79.11145208888888,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,common_components,70.0,net_swap,True,-14.542688,-11.178709,0.0,4,4,0,0,10.393696,1.196584,79.11145208888888,0.0,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,common_components,80.0,hold_range,True,-7.378409,-4.01443,0.0,1,1,0,0,2.598424,0.362931,79.43150375453885,150.56666666666666,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,common_components,80.0,preserve_tokens,True,-13.734298,-10.370319,-6.355889,2,2,3,0,9.867761,0.855785,48.008642894413754,3.05,0,
2026-09-08T03:59:29.000Z,2026-09-08T08:00:00.000Z,common_components,80.0,net_swap,True,-14.134002,-10.770023,-6.755593,1,1,4,4,10.660027,1.482602,80.14188137254902,3.05,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,saved_fork_costs,60.0,hold_range,True,2.201637,1.75299,0.0,2,2,0,0,2.101936,5.108591,77.46034228683375,4.083333333333333,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,saved_fork_costs,60.0,preserve_tokens,True,-2.749328,-3.197975,-4.950965,2,2,2,0,5.215878,3.265322,50.82732958167093,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,saved_fork_costs,60.0,net_swap,True,-1.779658,-2.228305,-3.981295,2,2,2,2,6.032662,5.176589,77.78869884129297,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,saved_fork_costs,70.0,hold_range,True,4.14465,3.696003,0.0,1,1,0,0,1.050968,4.947254,73.19777285767948,4.083333333333333,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,saved_fork_costs,70.0,preserve_tokens,True,-1.099374,-1.548021,-5.244024,1,1,3,0,5.721881,4.102018,62.75317982579706,0.0,0,
2026-09-08T20:00:07.000Z,2026-09-09T08:00:00.000Z,saved_fork_costs,70.0,net_swap,True,0.404718,-0.043929,-3.739932,1,1,2,2,4.981694,5.256122,77.11658406348312,0.0,0,
