symbol,budgetQuote,scenario,name,fromAt,toAt,preBenchmarkCashWaitMs,netPnlQuote,alphaQuote,markedNavQuote,terminalCashQuote,holdTerminalCashQuote,terminalExecutable,feesQuote,gasPaidQuote,terminalExitCostQuote,totalGasWithExitQuote,entries,recenters,partialFailures,outsideMs,holdingMs,fullWindowMs,drawdownPpm,averageRiskyExposurePpm,maximumRiskyExposurePpm,averageDeploymentPpm,maximumLiquidityToExistingPpm,sourceGapMs,emptyLiquidityMarks,emptyBoundaryMarks,invalid
AAPL,5000000000,pinned_fork_costs,fixed_20,1785915808000,1789154997000,719008000,204149581,41315577,5205339290,5204149581,5162834004,True,4252360246,192448457,117634,192566091,1,854,0,103691000,3238787000,3958197000,285866,498037,1037414,1019279,5650190,9277000,0,0,
AAPL,5000000000,pinned_fork_costs,fixed_40,1785915808000,1789154997000,719008000,1220740149,1057906145,6224275059,6220740149,5162834004,True,3373146896,54887917,117634,55005551,1,243,0,25529000,3238787000,3958197000,90423,514681,1008391,999780,3514149,9277000,0,0,
AAPL,5000000000,pinned_fork_costs,fixed_80,1785915808000,1789154997000,719008000,1138696767,975862763,6141610933,6138696767,5162834004,True,2111743076,16163837,117634,16281471,1,71,0,8783000,3238787000,3958197000,49756,472174,1001982,994462,1776116,9277000,0,0,
AAPL,5000000000,pinned_fork_costs,fixed_160,1785915808000,1789154997000,719008000,906321088,743487084,5908315759,5906321088,5162834004,True,1069894148,3105717,117634,3223351,1,13,0,90691000,2466360000,3958197000,20602,355299,993160,753323,929637,9277000,0,0,
AAPL,5000000000,pinned_fork_costs,adaptive_width,1785915808000,1789154997000,719008000,1337519123,1174685119,6343030295,6337519123,5162834004,True,2386157228,29221957,117634,29339591,1,129,0,497404000,2883674000,3958197000,34961,519794,1003981,881987,5921475,9277000,0,0,
AAPL,5000000000,pinned_fork_costs,adaptive_economic,1785915808000,1789154997000,719008000,306869798,144035794,5307006270,5306869798,5162834004,True,430131885,3330857,117634,3448491,1,14,0,2302460000,2883674000,3958197000,34961,371871,1000356,874713,1532496,9277000,0,0,
AAPL,5000000000,double_gas_half_fees,fixed_20,1785915808000,1789154997000,719008000,-1881427286,-2044157694,3119451265,3118572714,5162730408,True,1811757635,384896914,235268,385132182,1,854,0,103691000,3238787000,3958197000,382914,514049,1123726,1052607,4987248,9277000,0,0,
AAPL,5000000000,double_gas_half_fees,fixed_40,1785915808000,1789154997000,719008000,-446554911,-609285319,4555961660,4553445089,5162730408,True,1499633843,109775834,235268,110011102,1,243,0,25529000,3238787000,3958197000,144907,517797,1023607,1007937,3189288,9277000,0,0,
AAPL,5000000000,double_gas_half_fees,fixed_80,1785915808000,1789154997000,719008000,93381110,-69349298,5095803591,5093381110,5162730408,True,980489918,31427114,235268,31662382,1,69,0,8450000,3238787000,3958197000,78577,470733,1004956,999459,1658335,9277000,0,0,
AAPL,5000000000,double_gas_half_fees,fixed_160,1785915808000,1789154997000,719008000,368522729,205792321,5370418252,5368522729,5162730408,True,514482052,6211434,235268,6446702,1,13,0,90691000,2466360000,3958197000,26495,355263,997056,757529,901866,9277000,0,0,
AAPL,5000000000,double_gas_half_fees,adaptive_width,1785915808000,1789154997000,719008000,62620224,-100110184,5065640673,5062620224,5162730408,True,911040103,43134394,235268,43369662,1,95,0,494243000,2883674000,3958197000,35586,531696,1007842,887545,5702970,9277000,0,0,
AAPL,5000000000,double_gas_half_fees,adaptive_economic,1785915808000,1789154997000,719008000,89570259,-73160149,5089828899,5089570259,5162730408,True,126046302,808074,235268,1043342,1,1,0,2354070000,2883674000,3958197000,35170,363502,999688,881746,1532496,9277000,0,0,
AAPL,5000000000,partial_mint_failure,fixed_20,1785915808000,1789154997000,719008000,375566350,212732346,5376792563,5375566350,5162834004,True,3573721958,171756524,117634,171874158,132,527,131,83268000,2999974000,3958197000,221638,491195,1032215,942003,6098840,9277000,0,0,
AAPL,5000000000,partial_mint_failure,fixed_40,1785915808000,1789154997000,719008000,935852123,773018119,5938377975,5935852123,5162834004,True,2940329978,60190359,117634,60307993,47,184,46,28344000,3160286000,3958197000,120863,498762,1009873,978106,4821548,9277000,0,0,
AAPL,5000000000,partial_mint_failure,fixed_80,1785915808000,1789154997000,719008000,1133759147,970925143,6137530098,6133759147,5162834004,True,2064481992,17138658,117634,17256292,14,52,13,11537000,3217811000,3958197000,43471,517391,1002459,989343,1791538,9277000,0,0,
AAPL,5000000000,partial_mint_failure,fixed_160,1785915808000,1789154997000,719008000,895017204,732183200,5899193739,5895017204,5162834004,True,1052869866,3463511,117634,3581145,3,11,2,90683000,2463801000,3958197000,24384,345436,1000066,752675,929637,9277000,0,0,
AAPL,5000000000,partial_mint_failure,adaptive_width,1785915808000,1789154997000,719008000,938537985,775703981,5940063316,5938537985,5162834004,True,1577434750,18443255,117634,18560889,15,56,14,492443000,2862784000,3958197000,34961,506924,1002659,876595,3049922,9277000,0,0,
AAPL,5000000000,partial_mint_failure,adaptive_economic,1785915808000,1789154997000,719008000,309164773,146330769,5309301250,5309164773,5162834004,True,410814355,3013231,117634,3130865,3,9,2,2301333000,2880087000,3958197000,34961,372233,1000346,873603,1532496,9277000,0,0,
AAPL,1000000000,pinned_fork_costs,fixed_20,1785915808000,1789154997000,719008000,657479047,623074633,1657912694,1657479047,1034404414,True,1829455092,192448457,117634,192566091,1,854,0,103691000,3238787000,3958197000,167919,526834,1118704,1077111,1557419,9277000,0,0,
AAPL,1000000000,pinned_fork_costs,fixed_40,1785915808000,1789154997000,719008000,644072000,609667586,1644845854,1644072000,1034404414,True,1155573757,54887917,117634,55005551,1,243,0,25529000,3238787000,3958197000,31959,521836,1032673,1011839,855121,9277000,0,0,
AAPL,1000000000,pinned_fork_costs,fixed_80,1785915808000,1789154997000,719008000,378869946,344465532,1379443240,1378869946,1034404414,True,581339002,17064397,117634,17182031,1,75,0,7322000,3238787000,3958197000,28281,477477,1010736,998764,571283,9277000,0,0,
AAPL,1000000000,pinned_fork_costs,fixed_160,1785915808000,1789154997000,719008000,211243335,176838921,1211913487,1211243335,1034404414,True,295323848,4906837,117634,5024471,1,21,0,1308000,3239157000,3958197000,24823,461866,1002735,990415,280770,9277000,0,0,
AAPL,1000000000,pinned_fork_costs,adaptive_width,1785915808000,1789154997000,719008000,451320645,416916231,1451869316,1451320645,1034404414,True,887163521,59615857,117634,59733491,1,264,0,45127000,3238787000,3958197000,34738,527181,1039906,1004936,1270858,9277000,0,0,
AAPL,1000000000,pinned_fork_costs,adaptive_economic,1785915808000,1789154997000,719008000,249488734,215084320,1249611562,1249488734,1034404414,True,383397982,11435897,117634,11553531,1,50,0,2628158000,3238787000,3958197000,19721,90110,1008400,985176,611844,9277000,0,0,
AAPL,1000000000,double_gas_half_fees,fixed_20,1785915808000,1789154997000,719008000,-436676490,-470977308,563713906,563323510,1034300818,True,669366850,384896914,235268,385132182,1,854,0,103691000,3238787000,3958197000,445835,624898,1688354,1277755,1202671,9277000,0,0,
AAPL,1000000000,double_gas_half_fees,fixed_40,1785915808000,1789154997000,719008000,-2568647,-36869465,998072017,997431353,1034300818,True,470967135,109775834,235268,110011102,1,243,0,25529000,3238787000,3958197000,101446,537326,1109044,1044839,716331,9277000,0,0,
AAPL,1000000000,double_gas_half_fees,fixed_80,1785915808000,1789154997000,719008000,60626663,26325845,1061210543,1060626663,1034300818,True,259039328,34128794,235268,34364062,1,75,0,7322000,3238787000,3958197000,59008,481938,1030126,1012293,513788,9277000,0,0,
AAPL,1000000000,double_gas_half_fees,fixed_160,1785915808000,1789154997000,719008000,57620505,23319687,1058333335,1057620505,1034300818,True,139203109,9813674,235268,10048942,1,21,0,1308000,3239157000,3958197000,31906,462603,1006705,998045,264759,9277000,0,0,
AAPL,1000000000,double_gas_half_fees,adaptive_width,1785915808000,1789154997000,719008000,21323608,-12977210,1021776478,1021323608,1034300818,True,207069359,42684114,235268,42919382,1,94,0,7664000,3238787000,3958197000,47397,495898,1040418,1006036,1240742,9277000,0,0,
AAPL,1000000000,double_gas_half_fees,adaptive_economic,1785915808000,1789154997000,719008000,20750700,-13550118,1020993994,1020750700,1034300818,True,31723892,808074,235268,1043342,1,1,0,2022658000,3238787000,3958197000,24402,142085,999982,981062,153694,9277000,0,0,
AAPL,1000000000,partial_mint_failure,fixed_20,1785915808000,1789154997000,719008000,511501491,477097077,1511902798,1511501491,1034404414,True,1366536372,162624345,117634,162741979,125,499,124,78600000,2920099000,3958197000,98901,520933,1109536,959943,1638349,9277000,0,0,
AAPL,1000000000,partial_mint_failure,fixed_40,1785915808000,1789154997000,719008000,566125813,531721399,1566733953,1566125813,1034404414,True,1006876308,56276568,117634,56394202,44,172,43,25664000,3143745000,3958197000,40509,510519,1035058,986911,1184290,9277000,0,0,
AAPL,1000000000,partial_mint_failure,fixed_80,1785915808000,1789154997000,719008000,346257378,311852964,1347040610,1346257378,1034404414,True,558041003,19972992,117634,20090626,16,61,15,9307000,3216080000,3958197000,28135,497945,1012925,991657,401133,9277000,0,0,
AAPL,1000000000,partial_mint_failure,fixed_160,1785915808000,1789154997000,719008000,212027779,177623365,1212396784,1212027779,1034404414,True,292307879,5397285,117634,5514919,5,16,4,1288000,3234334000,3958197000,20531,473315,999879,989032,280278,9277000,0,0,
AAPL,1000000000,partial_mint_failure,adaptive_width,1785915808000,1789154997000,719008000,416784579,382380165,1417319106,1416784579,1034404414,True,726240117,49349546,117634,49467180,38,152,37,13484000,3182450000,3958197000,24845,538981,1033302,979944,1115364,9277000,0,0,
AAPL,1000000000,partial_mint_failure,adaptive_economic,1785915808000,1789154997000,719008000,230399792,195995378,1230522534,1230399792,1034404414,True,332647250,8456759,117634,8574393,7,26,6,2563322000,3225739000,3958197000,19719,94773,1006138,980949,611844,9277000,0,0,
AAPL,250000000,pinned_fork_costs,fixed_20,1785915808000,1789154997000,719008000,201513330,192899515,451734882,451513330,258613815,True,687181831,192448457,117634,192566091,1,854,0,103691000,3238787000,3958197000,249084,645238,1476662,1317236,487823,9277000,0,0,
AAPL,250000000,pinned_fork_costs,fixed_40,1785915808000,1789154997000,719008000,183293605,174679790,433579389,433293605,258613815,True,357803303,54887917,117634,55005551,1,243,0,25529000,3238787000,3958197000,36210,548837,1126345,1063105,236407,9277000,0,0,
AAPL,250000000,pinned_fork_costs,fixed_80,1785915808000,1789154997000,719008000,98327958,89714143,348554765,348327958,258613815,True,160309606,17064397,117634,17182031,1,75,0,7322000,3238787000,3958197000,29164,487662,1045061,1019590,148044,9277000,0,0,
AAPL,250000000,pinned_fork_costs,fixed_160,1785915808000,1789154997000,719008000,53081940,44468125,303325570,303081940,258613815,True,77217132,4906837,117634,5024471,1,21,0,1308000,3239157000,3958197000,25583,464358,1011961,995003,70914,9277000,0,0,
AAPL,250000000,pinned_fork_costs,adaptive_width,1785915808000,1789154997000,719008000,143087828,134474013,393327446,393087828,258613815,True,321072862,69747157,117634,69864791,1,309,0,20084000,3238787000,3958197000,33844,533939,1174289,1037124,361227,9277000,0,0,
AAPL,250000000,pinned_fork_costs,adaptive_economic,1785915808000,1789154997000,719008000,44979708,36365893,295097372,294979708,258613815,True,60997612,2205157,117634,2322791,1,9,0,1680594000,3238787000,3958197000,39762,547111,1006415,952432,67680,9277000,0,0,
AAPL,250000000,double_gas_half_fees,fixed_20,1785915808000,1789154997000,719008000,-250283314,-258793533,-48046,-283314,258510219,True,116654271,246210674,235268,246445942,1,546,0,87039000,3238787000,3958197000,1000666,3260210,711894344,6190881,340401,981099000,0,0,capital_exhausted
AAPL,250000000,double_gas_half_fees,fixed_40,1785915808000,1789154997000,719008000,-61717365,-70227584,188618742,188282635,258510219,True,138796420,109775834,235268,110011102,1,243,0,25529000,3238787000,3958197000,250633,628168,1578018,1220183,189573,9277000,0,0,
AAPL,250000000,double_gas_half_fees,fixed_80,1785915808000,1789154997000,719008000,-3013825,-11524044,247304859,246986175,258510219,True,70421641,34128794,235268,34364062,1,75,0,7322000,3238787000,3958197000,93562,506900,1134275,1064900,131333,9277000,0,0,
AAPL,250000000,double_gas_half_fees,fixed_160,1785915808000,1789154997000,719008000,9043282,533063,259388167,259043282,258510219,True,36268450,9813674,235268,10048942,1,21,0,1308000,3239157000,3958197000,37360,468034,1027709,1009205,66616,9277000,0,0,
AAPL,250000000,double_gas_half_fees,adaptive_width,1785915808000,1789154997000,719008000,-12608591,-21118810,237680135,237391409,258510219,True,54223194,36380194,235268,36615462,1,80,0,5743000,3238787000,3958197000,87479,514769,1146963,1030491,154266,9277000,0,0,
AAPL,250000000,double_gas_half_fees,adaptive_economic,1785915808000,1789154997000,719008000,14475319,5965100,264714228,264475319,258510219,True,14112682,357794,235268,593062,1,0,0,1776371000,3238787000,3958197000,28878,391442,1001041,972578,38594,9277000,0,0,
AAPL,250000000,partial_mint_failure,fixed_20,1785915808000,1789154997000,719008000,148941325,140327510,399148358,398941325,258613815,True,500601138,157405957,117634,157523591,121,483,120,75798000,2884516000,3958197000,120799,618082,1399279,1108730,500136,9277000,0,0,
AAPL,250000000,partial_mint_failure,fixed_40,1785915808000,1789154997000,719008000,157389280,148775465,407634544,407389280,258613815,True,308813938,54971971,117634,55089605,43,168,42,24897000,3142668000,3958197000,47132,544923,1133127,1044773,326165,9277000,0,0,
AAPL,250000000,partial_mint_failure,fixed_80,1785915808000,1789154997000,719008000,87408752,78794937,337680767,337408752,258613815,True,153877392,19972992,117634,20090626,16,61,15,9307000,3216080000,3958197000,29501,510014,1052938,1014846,103916,9277000,0,0,
AAPL,250000000,partial_mint_failure,fixed_160,1785915808000,1789154997000,719008000,52844631,44230816,303022600,302844631,258613815,True,76423889,5397285,117634,5514919,5,16,4,1288000,3234334000,3958197000,21217,476070,1006599,993945,70792,9277000,0,0,
AAPL,250000000,partial_mint_failure,adaptive_width,1785915808000,1789154997000,719008000,98456841,89843026,348680905,348456841,258613815,True,229006650,57177128,117634,57294762,44,176,43,14235000,3170964000,3958197000,33255,523932,1160852,1006115,321562,9277000,0,0,
AAPL,250000000,partial_mint_failure,adaptive_economic,1785915808000,1789154997000,719008000,48408244,39794429,298526467,298408244,258613815,True,60001771,1483494,117634,1601128,2,4,1,1668065000,3233317000,3958197000,40012,548613,1001806,950235,67680,9277000,0,0,
GLD,5000000000,pinned_fork_costs,fixed_20,1787963916000,1789154994000,2767116000,-4972911679,-4882690543,27237706,27088321,4909778864,True,819237864,227991345,118538,228109883,1,1032,0,222978000,1190857000,3958194000,995017,2389228,9489031,4909039,885830107,0,0,0,
GLD,5000000000,pinned_fork_costs,fixed_40,1787963916000,1789154994000,2767116000,-4750753133,-4660531997,249475890,249246867,4909778864,True,906493696,101501022,118538,101619560,1,459,0,160824000,1190857000,3958194000,969016,614058,1437540,1315172,478235069,0,0,0,
GLD,5000000000,pinned_fork_costs,fixed_80,1787963916000,1789154994000,2767116000,1405715835,1495936971,6408745662,6405715835,4909778864,True,2133732210,7240345,118538,7358883,1,32,0,212934000,1190857000,3958194000,101655,448001,1000035,991298,5298705,0,0,0,
GLD,5000000000,pinned_fork_costs,fixed_160,1787963916000,1789154994000,2767116000,592830961,683052097,5595146102,5592830961,4909778864,True,1161890093,2825325,118538,2943863,1,12,0,207074000,1190368000,3958194000,122369,459934,995301,986303,2557560,0,0,0,
GLD,5000000000,pinned_fork_costs,adaptive_width,1787963916000,1789154994000,2767116000,305192684,395413820,5307643900,5305192684,4909778864,True,1785037122,41015248,118538,41133786,1,185,0,262942000,1183155000,3958194000,122538,499359,1007003,987987,5925849,0,0,0,
GLD,5000000000,pinned_fork_costs,adaptive_economic,1787963916000,1789154994000,2767116000,-6538875,83682261,4993600829,4993461125,4909778864,True,774561549,14745879,118538,14864417,1,66,0,1104459000,1183155000,3958194000,107538,136611,1002605,983169,19167978,0,0,0,
GLD,5000000000,double_gas_half_fees,fixed_20,1787963916000,1789154994000,2767116000,-5003292021,-4912966168,-2973398,-3292021,4909674147,True,298376855,164149868,237076,164386944,1,371,0,1124950000,1190857000,3958194000,1000588,660526,6993588410,1144247,838317051,946859000,0,0,capital_exhausted
GLD,5000000000,double_gas_half_fees,fixed_40,1787963916000,1789154994000,2767116000,-4981883805,-4891557952,18422580,18116195,4909674147,True,423916650,203002044,237076,203239120,1,459,0,160824000,1190857000,3958194000,996585,2469040,11810799,5167019,445704771,0,0,0,
GLD,5000000000,double_gas_half_fees,fixed_80,1787963916000,1789154994000,2767116000,283435180,373761033,5285483716,5283435180,4909674147,True,1004296863,16246698,237076,16483774,1,36,0,211019000,1190857000,3958194000,96739,420726,1002195,997883,5065276,0,0,0,
GLD,5000000000,double_gas_half_fees,fixed_160,1787963916000,1789154994000,2767116000,5477875,95803728,5007640095,5005477875,4909674147,True,555713790,5650650,237076,5887726,1,12,0,207074000,1190368000,3958194000,106659,458893,998372,993249,2498393,0,0,0,
GLD,5000000000,double_gas_half_fees,adaptive_width,1787963916000,1789154994000,2767116000,-96911979,-6586126,4905434811,4903088021,4909674147,True,533011356,15363694,237076,15600770,1,34,0,246068000,1183155000,3958194000,106712,505789,1002313,984960,2469441,0,0,0,
GLD,5000000000,double_gas_half_fees,adaptive_economic,1787963916000,1789154994000,2767116000,-117096639,-26770786,4884382913,4882903361,4909674147,True,329269577,5650650,237076,5887726,1,12,0,698938000,1183155000,3958194000,98219,241332,1000709,976831,19499748,0,0,0,
GLD,5000000000,partial_mint_failure,fixed_20,1787963916000,1789154994000,2767116000,-4684785229,-4594564093,315387334,315214771,4909778864,True,492182747,130125434,118538,130243972,102,407,101,147371000,928096000,3958194000,940733,584708,1412077,986230,881298917,0,0,0,
GLD,5000000000,partial_mint_failure,fixed_40,1787963916000,1789154994000,2767116000,-4534589769,-4444368633,465697627,465410231,4909778864,True,729558976,66342785,118538,66461323,52,208,51,117877000,1047944000,3958194000,938541,532926,1141340,973560,468428354,0,0,0,
GLD,5000000000,partial_mint_failure,fixed_80,1787963916000,1789154994000,2767116000,1247895796,1338116932,6251847569,6247895796,4909778864,True,1990951703,8518974,118538,8637512,7,27,6,209185000,1180557000,3958194000,111271,444163,1000325,982027,5241583,0,0,0,
GLD,5000000000,partial_mint_failure,fixed_160,1787963916000,1789154994000,2767116000,583612048,673833184,5585922992,5583612048,4909778864,True,1159039918,3177951,118538,3296489,3,10,2,207121000,1188483000,3958194000,122369,456843,995378,984762,2557560,0,0,0,
GLD,5000000000,partial_mint_failure,adaptive_width,1787963916000,1789154994000,2767116000,379182912,469404048,5381664895,5379182912,4909778864,True,1330513203,24497605,118538,24616143,20,76,19,258646000,1145163000,3958194000,122538,544708,1004029,951680,5925849,0,0,0,
GLD,5000000000,partial_mint_failure,adaptive_economic,1787963916000,1789154994000,2767116000,-104227324,-14006188,4895900135,4895772676,4909778864,True,450349105,7238906,118538,7357444,6,23,5,1101743000,1162096000,3958194000,107538,133587,1001283,970060,19167978,0,0,0,
GLD,1000000000,pinned_fork_costs,fixed_20,1787963916000,1789154994000,2767116000,-1004401819,-988192180,-4257853,-4401819,983790361,True,401666844,54922561,118538,55041099,1,248,0,135877000,1190857000,3958194000,1003357,102558,601734329,231501,208396041,1017326000,0,0,capital_exhausted
GLD,1000000000,pinned_fork_costs,fixed_40,1787963916000,1789154994000,2767116000,-1000759782,-984550143,-612212,-759782,983790361,True,435299580,58454577,118538,58573115,1,264,0,1110999000,1190857000,3958194000,1000447,275517,129714692,570067,116321473,983647000,0,0,capital_exhausted
GLD,1000000000,pinned_fork_costs,fixed_80,1787963916000,1789154994000,2767116000,520575355,536784994,1521259601,1520575355,983790361,True,826869378,12759120,118538,12877658,1,57,0,139490000,1190857000,3958194000,165281,440847,1006686,997927,1250538,0,0,0,
GLD,1000000000,pinned_fork_costs,fixed_160,1787963916000,1789154994000,2767116000,253314443,269524082,1253782280,1253314443,983790361,True,387200575,3266827,118538,3385365,1,14,0,165105000,1190857000,3958194000,133702,443362,1000018,985489,557999,0,0,0,
GLD,1000000000,pinned_fork_costs,adaptive_width,1787963916000,1789154994000,2767116000,373629607,389839246,1374282450,1373629607,983790361,True,1019644902,77439163,118538,77557701,1,350,0,215440000,1190857000,3958194000,146935,559886,1054081,1029563,4842263,0,0,0,
GLD,1000000000,pinned_fork_costs,adaptive_economic,1787963916000,1789154994000,2767116000,326177813,342387452,1326301831,1326177813,983790361,True,657722963,29977698,118538,30096236,1,135,0,1049838000,1190857000,3958194000,120325,137884,1022171,1008022,4921482,0,0,0,
GLD,1000000000,double_gas_half_fees,fixed_20,1787963916000,1789154994000,2767116000,-1065022950,-1048708594,-64763927,-65022950,983685644,True,193621895,108520616,237076,108757692,1,245,0,1152603000,1190857000,3958194000,1059140,71417,5364180,175495,176847713,1020170000,0,0,capital_exhausted
GLD,1000000000,double_gas_half_fees,fixed_40,1787963916000,1789154994000,2767116000,-1031601383,-1015287027,-31339535,-31601383,983685644,True,205397493,80705990,237076,80943066,1,182,0,1138331000,1190857000,3958194000,1027483,68330,24364043,160235,97575331,1020075000,0,0,capital_exhausted
GLD,1000000000,double_gas_half_fees,fixed_80,1787963916000,1789154994000,2767116000,74724964,91039320,1075285749,1074724964,983685644,True,358792197,30374762,237076,30611838,1,68,0,141676000,1190857000,3958194000,169201,408030,1026808,1016571,1100107,0,0,0,
GLD,1000000000,double_gas_half_fees,fixed_160,1787963916000,1789154994000,2767116000,50716741,67031097,1051245898,1050716741,983685644,True,190785827,7416658,237076,7653734,1,16,0,164764000,1190857000,3958194000,121072,443856,1005361,996731,521923,0,0,0,
GLD,1000000000,double_gas_half_fees,adaptive_width,1787963916000,1789154994000,2767116000,-111759050,-95444694,888833747,888240950,983685644,True,338060183,99249074,237076,99486150,1,224,0,189529000,1190857000,3958194000,185712,537468,1110260,1078893,4108338,0,0,0,
GLD,1000000000,double_gas_half_fees,adaptive_economic,1787963916000,1789154994000,2767116000,-93148197,-76833841,907093307,906851803,983685644,True,138045537,35231284,237076,35468360,1,79,0,1049791000,1190857000,3958194000,143488,199925,1038929,1020598,3810965,0,0,0,
GLD,1000000000,partial_mint_failure,fixed_20,1787963916000,1789154994000,2767116000,-1001275744,-985066105,-1102071,-1275744,983790361,True,155772455,110482912,118538,110601450,87,345,86,117196000,917998000,3958194000,1000925,5420987,10919383480,9124023,195183692,278244000,0,0,capital_exhausted
GLD,1000000000,partial_mint_failure,fixed_40,1787963916000,1789154994000,2767116000,-885821581,-869611942,114355013,114178419,983790361,True,338133495,71463057,118538,71581595,56,224,55,64086000,1001230000,3958194000,951877,724129,1622420,1256803,135547775,0,0,0,
GLD,1000000000,partial_mint_failure,fixed_80,1787963916000,1789154994000,2767116000,374830584,391040223,1375609770,1374830584,983790361,True,650430092,15537129,118538,15655667,13,48,12,139058000,1167874000,3958194000,150332,411712,1009619,981574,1152571,0,0,0,
GLD,1000000000,partial_mint_failure,fixed_160,1787963916000,1789154994000,2767116000,251541374,267751013,1252073905,1251541374,983790361,True,386994301,3619453,118538,3737991,3,12,2,163920000,1186900000,3958194000,133702,450660,997350,984195,557999,0,0,0,
GLD,1000000000,partial_mint_failure,adaptive_width,1787963916000,1789154994000,2767116000,188540895,204750534,1188919016,1188540895,983790361,True,488906322,44978693,118538,45097231,36,140,35,9887000,914016000,3958194000,777208,598334,1036956,781993,4265755,0,0,0,
GLD,1000000000,partial_mint_failure,adaptive_economic,1787963916000,1789154994000,2767116000,95957805,112167444,1096082102,1095957805,983790361,True,296989876,18318016,118538,18436554,15,57,14,1010337000,1145209000,3958194000,122654,144717,1016645,964662,4387485,0,0,0,
GLD,250000000,pinned_fork_costs,fixed_20,1787963916000,1789154994000,2767116000,-291232430,-287156365,-41105982,-41232430,245923935,True,192801759,56909320,118538,57027858,1,257,0,1152779000,1190857000,3958194000,1110779,123964,103252915,223082,124266571,1044258000,0,0,capital_exhausted
GLD,250000000,pinned_fork_costs,fixed_40,1787963916000,1789154994000,2767116000,-288913949,-284837884,-38789778,-38913949,245923935,True,167939161,50066039,118538,50184577,1,226,0,1137188000,1190857000,3958194000,1103507,141119,349140738,281392,57959957,1051359000,0,0,capital_exhausted
GLD,250000000,pinned_fork_costs,fixed_80,1787963916000,1789154994000,2767116000,60563245,64639310,310775320,310563245,245923935,True,231932956,18940148,118538,19058686,1,85,0,133605000,1190857000,3958194000,368740,425207,1058546,1042647,29034992,0,0,0,
GLD,250000000,pinned_fork_costs,fixed_160,1787963916000,1789154994000,2767116000,-13041926,-8965861,237115115,236958074,245923935,True,111659305,7681847,118538,7800385,1,34,0,129442000,1190857000,3958194000,352788,464607,1026992,1011248,12771005,0,0,0,
GLD,250000000,pinned_fork_costs,adaptive_width,1787963916000,1789154994000,2767116000,90609510,94685575,340779587,340609510,245923935,True,369278564,84944697,118538,85063235,1,384,0,182785000,1190857000,3958194000,181321,547027,1247498,1165811,1501698,0,0,0,
GLD,250000000,pinned_fork_costs,adaptive_economic,1787963916000,1789154994000,2767116000,117869453,121945518,367989091,367869453,245923935,True,338912656,60441336,118538,60559874,1,273,0,1052187000,1190857000,3958194000,138557,109017,1169389,1133095,1520176,0,0,0,
GLD,250000000,double_gas_half_fees,fixed_20,1787963916000,1789154994000,2767116000,-309607515,-305426733,-59354206,-59607515,245819218,True,86981742,91743540,237076,91980616,1,207,0,1156729000,1190857000,3958194000,1210807,59541,10288322,121632,75593165,1103219000,0,0,capital_exhausted
GLD,250000000,double_gas_half_fees,fixed_40,1787963916000,1789154994000,2767116000,-293161648,-288980866,-42910281,-43161648,245819218,True,75669829,71434448,237076,71671524,1,161,0,1144891000,1190857000,3958194000,1147963,47960,11401590,105225,44669711,1101268000,0,0,capital_exhausted
GLD,250000000,double_gas_half_fees,fixed_80,1787963916000,1789154994000,2767116000,-68352718,-64171936,181946448,181647282,245819218,True,96675841,37880296,237076,38117372,1,85,0,133605000,1190857000,3958194000,412354,472860,1203039,1154271,24333511,0,0,0,
GLD,250000000,double_gas_half_fees,fixed_160,1787963916000,1789154994000,2767116000,-70685961,-66505179,179581697,179314039,245819218,True,50673709,15363694,237076,15600770,1,34,0,129442000,1190857000,3958194000,378481,485850,1080314,1061253,11488020,0,0,0,
GLD,250000000,double_gas_half_fees,adaptive_width,1787963916000,1789154994000,2767116000,-188512513,-184331731,61795474,61487487,245819218,True,133932091,142957772,237076,143194848,1,323,0,176892000,1190857000,3958194000,781356,1224044,3280296,2409044,97699644,0,0,0,
GLD,250000000,double_gas_half_fees,adaptive_economic,1787963916000,1789154994000,2767116000,-53142184,-48961402,197210305,196857816,245819218,True,27787587,29933260,237076,30170336,1,67,0,1176188000,1190857000,3958194000,251025,992499,1153471,1141940,991640,0,0,0,
GLD,250000000,partial_mint_failure,fixed_20,1787963916000,1789154994000,2767116000,-251197086,-247121021,-1056715,-1197086,245923935,True,36030718,44581629,118538,44700167,35,140,34,71951000,1010031000,3958194000,1001290,453926,271949505,395132,129279117,901384000,0,0,capital_exhausted
GLD,250000000,partial_mint_failure,fixed_40,1787963916000,1789154994000,2767116000,-250858140,-246782075,-724792,-858140,245923935,True,61372212,30280130,118538,30398668,24,95,23,43718000,1086055000,3958194000,1002111,226669,136920274,168349,44878331,1008492000,0,0,capital_exhausted
GLD,250000000,partial_mint_failure,fixed_80,1787963916000,1789154994000,2767116000,33518058,37594123,283759801,283518058,245923935,True,170509430,15537129,118538,15655667,13,48,12,131852000,1162222000,3958194000,330944,452338,1051381,1009039,26693064,0,0,0,
GLD,250000000,partial_mint_failure,fixed_160,1787963916000,1789154994000,2767116000,-5710573,-1634508,244479097,244289427,245923935,True,101926797,6797404,118538,6915942,6,21,5,130679000,1182295000,3958194000,319041,455295,1024880,999258,12403842,0,0,0,
GLD,250000000,partial_mint_failure,adaptive_width,1787963916000,1789154994000,2767116000,-88615284,-84539219,161557414,161384716,245923935,True,105466129,57779373,118538,57897911,46,180,45,169170000,1061695000,3958194000,413766,622555,1352855,1081378,91945560,0,0,0,
