symbol,budgetQuote,name,scenario,actions,availabilityBlockAnchored,terminalQuotesIndependentlyRecomputed,markedNavVerified,feeTokenTotalsVerified,gasVerified,weeklyAndRegimeNavVerified,invalidAt,capacityTimeMetricsIncludePostInvalidMarks,inRangeMs,above10PercentExistingMs,above100PercentExistingMs,feesQuote,modeledFeesAbove10PercentExistingQuote,modeledFeesAbove100PercentExistingQuote
SGOV,1000000000,fixed_160,double_gas_half_fees,1,True,True,True,True,True,True,,False,841512000,38000,32000,8591746,81018,38780
SGOV,1000000000,adaptive_width,double_gas_half_fees,11,True,True,True,True,True,True,,False,792915000,318000,30000,35412419,1570063,46215
SGOV,1000000000,adaptive_economic,double_gas_half_fees,1,True,True,True,True,True,True,,False,747682000,32000,30000,25687036,182776,46209
SGOV,1000000000,fixed_20,partial_mint_failure,22,True,True,True,True,True,True,,False,837150000,822000,0,112379725,12388700,0
SGOV,1000000000,fixed_40,partial_mint_failure,7,True,True,True,True,True,True,,False,839670000,112000,0,61306627,2039786,0
SGOV,1000000000,fixed_80,partial_mint_failure,1,True,True,True,True,True,True,,False,841024000,36000,32000,31343637,253696,85390
SGOV,1000000000,fixed_160,partial_mint_failure,1,True,True,True,True,True,True,,False,841512000,38000,32000,17183493,162035,77558
SGOV,1000000000,adaptive_width,partial_mint_failure,13,True,True,True,True,True,True,,False,791078000,318000,30000,71699333,3197604,92452
SGOV,1000000000,adaptive_economic,partial_mint_failure,2,True,True,True,True,True,True,,False,290125000,14000,0,27427103,505938,0
SGOV,250000000,fixed_20,pinned_fork_costs,19,True,True,True,True,True,True,,False,839184000,0,0,30028447,0,0
SGOV,250000000,fixed_40,pinned_fork_costs,7,True,True,True,True,True,True,,False,840760000,36000,32000,15820239,152439,77998
SGOV,250000000,fixed_80,pinned_fork_costs,1,True,True,True,True,True,True,,False,841024000,32000,32000,7980809,65479,65479
SGOV,250000000,fixed_160,pinned_fork_costs,1,True,True,True,True,True,True,,False,841512000,32000,32000,4359265,50005,50005
SGOV,250000000,adaptive_width,pinned_fork_costs,11,True,True,True,True,True,True,,False,795964000,32000,30000,19578473,189610,85548
SGOV,250000000,adaptive_economic,pinned_fork_costs,2,True,True,True,True,True,True,,False,293174000,0,0,7915525,0,0
SGOV,250000000,fixed_20,double_gas_half_fees,19,True,True,True,True,True,True,,False,839184000,0,0,14655468,0,0
SGOV,250000000,fixed_40,double_gas_half_fees,7,True,True,True,True,True,True,,False,840760000,34000,32000,7825507,57096,38882
SGOV,250000000,fixed_80,double_gas_half_fees,1,True,True,True,True,True,True,,False,841024000,32000,32000,3990404,32739,32739
SGOV,250000000,fixed_160,double_gas_half_fees,1,True,True,True,True,True,True,,False,841512000,32000,32000,2179632,25001,25001
SGOV,250000000,adaptive_width,double_gas_half_fees,11,True,True,True,True,True,True,,False,795964000,32000,30000,9645491,94283,42728
SGOV,250000000,adaptive_economic,double_gas_half_fees,2,True,True,True,True,True,True,,False,293174000,0,0,3944469,0,0
SGOV,250000000,fixed_20,partial_mint_failure,22,True,True,True,True,True,True,,False,837150000,0,0,29402222,0,0
SGOV,250000000,fixed_40,partial_mint_failure,7,True,True,True,True,True,True,,False,839676000,36000,32000,15797890,152439,77998
SGOV,250000000,fixed_80,partial_mint_failure,1,True,True,True,True,True,True,,False,841024000,32000,32000,7980809,65479,65479
SGOV,250000000,fixed_160,partial_mint_failure,1,True,True,True,True,True,True,,False,841512000,32000,32000,4359265,50005,50005
SGOV,250000000,adaptive_width,partial_mint_failure,13,True,True,True,True,True,True,,False,794127000,32000,30000,19564472,189610,85548
SGOV,250000000,adaptive_economic,partial_mint_failure,2,True,True,True,True,True,True,,False,293174000,0,0,7915525,0,0
SLV,5000000000,fixed_20,pinned_fork_costs,266,True,True,True,True,True,True,,False,535099000,460536000,131731000,576827186,546809592,92231753
SLV,5000000000,fixed_40,pinned_fork_costs,85,True,True,True,True,True,True,,False,581451000,411390000,119280000,415077269,313993540,45940625
SLV,5000000000,fixed_80,pinned_fork_costs,19,True,True,True,True,True,True,,False,551578000,238625000,76374000,230788350,99915812,16305160
SLV,5000000000,fixed_160,pinned_fork_costs,2,True,True,True,True,True,True,,False,483320000,106680000,109000,115525851,31941915,20316
SLV,5000000000,adaptive_width,pinned_fork_costs,11,True,True,True,True,True,True,,False,461601000,100042000,2615000,97695720,26139741,4292878
SLV,5000000000,adaptive_economic,pinned_fork_costs,1,True,True,True,True,True,True,,False,429528000,71047000,0,84012207,12798422,0
SLV,5000000000,fixed_20,double_gas_half_fees,266,True,True,True,True,True,True,,False,535099000,458371000,120490000,282758294,266287238,41908853
SLV,5000000000,fixed_40,double_gas_half_fees,85,True,True,True,True,True,True,,False,581451000,409074000,117014000,204768234,154097333,22074618
SLV,5000000000,fixed_80,double_gas_half_fees,19,True,True,True,True,True,True,,False,551578000,238625000,76374000,114508718,49511850,8090191
SLV,5000000000,fixed_160,double_gas_half_fees,2,True,True,True,True,True,True,,False,483320000,106680000,109000,57696350,15922000,10156
SLV,5000000000,adaptive_width,double_gas_half_fees,8,True,True,True,True,True,True,,False,461963000,100037000,2615000,48230682,12332444,2139986
SLV,5000000000,adaptive_economic,double_gas_half_fees,1,True,True,True,True,True,True,,False,429528000,71047000,0,42006103,6399208,0
SLV,5000000000,fixed_20,partial_mint_failure,230,True,True,True,True,True,True,,False,464758000,391123000,117306000,473989477,443323307,65876613
SLV,5000000000,fixed_40,partial_mint_failure,87,True,True,True,True,True,True,,False,542851000,374287000,107635000,392353093,294278778,38963461
SLV,5000000000,fixed_80,partial_mint_failure,20,True,True,True,True,True,True,,False,553502000,240871000,82499000,231752095,101064741,18651090
SLV,5000000000,fixed_160,partial_mint_failure,2,True,True,True,True,True,True,,False,483320000,106680000,109000,115525851,31941915,20316
SLV,5000000000,adaptive_width,partial_mint_failure,11,True,True,True,True,True,True,,False,460945000,99386000,778000,96233811,24677694,1939659
SLV,5000000000,adaptive_economic,partial_mint_failure,1,True,True,True,True,True,True,,False,429528000,71047000,0,84012207,12798422,0
SLV,1000000000,fixed_20,pinned_fork_costs,266,True,True,True,True,True,True,,False,533797000,222516000,78089000,164252066,67617329,18656254
SLV,1000000000,fixed_40,pinned_fork_costs,89,True,True,True,True,True,True,,False,582545000,195304000,18501000,110743364,42384615,2328321
SLV,1000000000,fixed_80,pinned_fork_costs,23,True,True,True,True,True,True,,False,596603000,127685000,19313000,63198699,17331911,1738328
SLV,1000000000,fixed_160,pinned_fork_costs,6,True,True,True,True,True,True,,False,601670000,122999000,130000,34243201,9996313,28254
SLV,1000000000,adaptive_width,pinned_fork_costs,16,True,True,True,True,True,True,,False,546937000,92364000,0,33699718,6042926,0
SLV,1000000000,adaptive_economic,pinned_fork_costs,4,True,True,True,True,True,True,,False,181494000,58881000,1873000,44462654,9525353,171066
SLV,1000000000,fixed_20,double_gas_half_fees,266,True,True,True,True,True,True,,False,533797000,221549000,77713000,79518255,32086592,8882610
SLV,1000000000,fixed_40,double_gas_half_fees,89,True,True,True,True,True,True,,False,582545000,194974000,18501000,54226004,20606197,1143222
SLV,1000000000,fixed_80,double_gas_half_fees,23,True,True,True,True,True,True,,False,596603000,127685000,778000,31249644,8508995,58174
SLV,1000000000,fixed_160,double_gas_half_fees,6,True,True,True,True,True,True,,False,601670000,122999000,130000,17050353,4943509,14127
SLV,1000000000,adaptive_width,double_gas_half_fees,5,True,True,True,True,True,True,,False,547986000,89678000,0,12197315,2565596,0
SLV,1000000000,adaptive_economic,double_gas_half_fees,3,True,True,True,True,True,True,,False,450236000,52834000,0,9991973,1685915,0
SLV,1000000000,fixed_20,partial_mint_failure,218,True,True,True,True,True,True,,False,443423000,153413000,44958000,117985481,37482048,8618727
SLV,1000000000,fixed_40,partial_mint_failure,87,True,True,True,True,True,True,,False,554947000,173668000,18059000,102660248,37290258,2183948
SLV,1000000000,fixed_80,partial_mint_failure,28,True,True,True,True,True,True,,False,589982000,123569000,18696000,62672688,17310391,1715773
SLV,1000000000,fixed_160,partial_mint_failure,7,True,True,True,True,True,True,,False,601006000,122335000,130000,34148498,9901610,28254
SLV,1000000000,adaptive_width,partial_mint_failure,13,True,True,True,True,True,True,,False,541575000,87685000,0,28072816,5281483,0
SLV,1000000000,adaptive_economic,partial_mint_failure,4,True,True,True,True,True,True,,False,181494000,58881000,1873000,44462654,9525353,171066
SLV,250000000,fixed_20,pinned_fork_costs,266,True,True,True,True,True,True,,False,535099000,99343000,0,48743644,11178077,0
SLV,250000000,fixed_40,pinned_fork_costs,89,True,True,True,True,True,True,,False,582545000,112791000,130000,31689150,8614456,28240
SLV,250000000,fixed_80,pinned_fork_costs,23,True,True,True,True,True,True,,False,596603000,79638000,130000,17339831,3950949,24132
SLV,250000000,fixed_160,pinned_fork_costs,6,True,True,True,True,True,True,,False,601670000,20191000,130000,9067576,455028,18707
SLV,250000000,adaptive_width,pinned_fork_costs,17,True,True,True,True,True,True,,False,546764000,21670000,0,9910642,560383,0
SLV,250000000,adaptive_economic,pinned_fork_costs,1,True,True,True,True,True,True,,False,175748000,1081000,0,12073449,72205,0
SLV,250000000,fixed_20,double_gas_half_fees,266,True,True,True,True,True,True,,False,535099000,96940000,0,23358416,5098693,0
SLV,250000000,fixed_40,double_gas_half_fees,89,True,True,True,True,True,True,,False,582545000,112791000,130000,15420111,4123976,14120
SLV,250000000,fixed_80,double_gas_half_fees,23,True,True,True,True,True,True,,False,596603000,79638000,130000,8549886,1926302,12065
SLV,250000000,fixed_160,double_gas_half_fees,6,True,True,True,True,True,True,,False,601670000,20191000,130000,4510148,224357,9353
SLV,250000000,adaptive_width,double_gas_half_fees,4,True,True,True,True,True,True,,False,527961000,12000,0,2948562,0,0
SLV,250000000,adaptive_economic,double_gas_half_fees,1,True,True,True,True,True,True,,False,410120000,0,0,2165407,0,0
SLV,250000000,fixed_20,partial_mint_failure,218,True,True,True,True,True,True,,False,459519000,73628000,0,36723652,8687743,0
SLV,250000000,fixed_40,partial_mint_failure,93,True,True,True,True,True,True,,False,562034000,100802000,130000,29403993,7304636,28240
SLV,250000000,fixed_80,partial_mint_failure,28,True,True,True,True,True,True,,False,587807000,77382000,130000,17212558,3874606,24132
SLV,250000000,fixed_160,partial_mint_failure,7,True,True,True,True,True,True,,False,601006000,20191000,130000,9040281,454955,18707
SLV,250000000,adaptive_width,partial_mint_failure,15,True,True,True,True,True,True,,False,551863000,21670000,0,8032702,556902,0
SLV,250000000,adaptive_economic,partial_mint_failure,1,True,True,True,True,True,True,,False,175748000,1081000,0,12073449,72205,0
SPCX,5000000000,fixed_20,pinned_fork_costs,2926,True,True,True,True,True,True,1787233748000,True,1882289000,1739653000,152519000,3277156387,3265432188,592154546
SPCX,5000000000,fixed_40,pinned_fork_costs,1896,True,True,True,True,True,True,,False,3834962000,1895828000,26608000,5760204032,3561100807,127685788
SPCX,5000000000,fixed_80,pinned_fork_costs,639,True,True,True,True,True,True,,False,3914605000,1950081000,15065000,5466930867,3361831561,96420874
SPCX,5000000000,fixed_160,pinned_fork_costs,187,True,True,True,True,True,True,,False,3913794000,1405935000,3647000,4011043288,2038883263,20374841
SPCX,5000000000,adaptive_width,pinned_fork_costs,1190,True,True,True,True,True,True,,False,3844992000,1367994000,26818000,5940880727,4056197736,171441450
SPCX,5000000000,adaptive_economic,pinned_fork_costs,170,True,True,True,True,True,True,,False,938817000,408202000,13416000,4797891224,3132054733,9559174
SPCX,5000000000,fixed_20,double_gas_half_fees,1627,True,True,True,True,True,True,1786131263000,True,796503000,793451000,111991000,1052253338,1051635409,208137287
SPCX,5000000000,fixed_40,double_gas_half_fees,1432,True,True,True,True,True,True,1787240724000,True,1950988000,1391838000,19320000,1491186504,1343762141,48143344
SPCX,5000000000,fixed_80,double_gas_half_fees,646,True,True,True,True,True,True,,False,3914796000,1574882000,7958000,2027877101,1312260251,33845033
SPCX,5000000000,fixed_160,double_gas_half_fees,193,True,True,True,True,True,True,,False,3926675000,1064575000,1836000,1665904433,791581778,5156866
SPCX,5000000000,adaptive_width,double_gas_half_fees,441,True,True,True,True,True,True,,False,3907104000,965148000,17345000,2107647820,1128446438,61778969
SPCX,5000000000,adaptive_economic,double_gas_half_fees,63,True,True,True,True,True,True,,False,575051000,134433000,0,843439409,535088957,0
SPCX,5000000000,fixed_20,partial_mint_failure,2335,True,True,True,True,True,True,,False,2962022000,1666265000,303728000,6215151775,3433292545,715746296
SPCX,5000000000,fixed_40,partial_mint_failure,1245,True,True,True,True,True,True,,False,3453144000,1948118000,73365000,5977408364,3264451300,141451353
SPCX,5000000000,fixed_80,partial_mint_failure,579,True,True,True,True,True,True,,False,3744762000,1927016000,19406000,5212052711,2974806982,112921065
SPCX,5000000000,fixed_160,partial_mint_failure,196,True,True,True,True,True,True,,False,3853294000,1388297000,3866000,3720969431,1863175611,21445883
SPCX,5000000000,adaptive_width,partial_mint_failure,730,True,True,True,True,True,True,,False,3649520000,1716264000,16578000,6906929786,3763624581,102578569
SPCX,5000000000,adaptive_economic,partial_mint_failure,129,True,True,True,True,True,True,,False,921101000,384097000,13416000,3893655792,2298494098,9559035
SPCX,1000000000,fixed_20,pinned_fork_costs,1523,True,True,True,True,True,True,1786107959000,True,772808000,441722000,2677000,799088081,651858805,10162383
SPCX,1000000000,fixed_40,pinned_fork_costs,1897,True,True,True,True,True,True,,False,3835059000,506900000,0,1928665302,492689683,0
SPCX,1000000000,fixed_80,pinned_fork_costs,665,True,True,True,True,True,True,,False,3917410000,153039000,0,1508638567,163184776,0
SPCX,1000000000,fixed_160,pinned_fork_costs,209,True,True,True,True,True,True,,False,3945308000,45897000,0,940488360,64365904,0
SPCX,1000000000,adaptive_width,pinned_fork_costs,1607,True,True,True,True,True,True,1786714541000,True,1432981000,434518000,1698000,789650937,500844510,17412891
SPCX,1000000000,adaptive_economic,pinned_fork_costs,320,True,True,True,True,True,True,,False,773850000,170158000,0,1393758238,271658103,0
SPCX,1000000000,fixed_20,double_gas_half_fees,932,True,True,True,True,True,True,1785874219000,True,585183000,394485000,0,265773631,243157912,0
SPCX,1000000000,fixed_40,double_gas_half_fees,757,True,True,True,True,True,True,1786097401000,True,845644000,269897000,0,297360612,129401422,0
SPCX,1000000000,fixed_80,double_gas_half_fees,665,True,True,True,True,True,True,,False,3917410000,77737000,0,518831565,46113255,0
SPCX,1000000000,fixed_160,double_gas_half_fees,209,True,True,True,True,True,True,,False,3945308000,28778000,0,378266601,24307168,0
SPCX,1000000000,adaptive_width,double_gas_half_fees,668,True,True,True,True,True,True,,False,3914073000,89673000,59000,473169388,102129983,582838
SPCX,1000000000,adaptive_economic,double_gas_half_fees,56,True,True,True,True,True,True,,False,307265000,18764000,0,200870590,31188819,0
SPCX,1000000000,fixed_20,partial_mint_failure,2263,True,True,True,True,True,True,,False,2929318000,1108519000,2113000,2176676275,850980650,6098245
SPCX,1000000000,fixed_40,partial_mint_failure,1191,True,True,True,True,True,True,,False,3416136000,672394000,0,1995389042,519436666,0
SPCX,1000000000,fixed_80,partial_mint_failure,591,True,True,True,True,True,True,,False,3750427000,147769000,0,1395359042,118521278,0
SPCX,1000000000,fixed_160,partial_mint_failure,214,True,True,True,True,True,True,,False,3887717000,58249000,0,952841541,59775757,0
SPCX,1000000000,adaptive_width,partial_mint_failure,1316,True,True,True,True,True,True,,False,3364760000,401458000,445000,1631829538,378452114,1545688
SPCX,1000000000,adaptive_economic,partial_mint_failure,257,True,True,True,True,True,True,,False,793454000,173908000,0,1073709792,251686524,0
SPCX,250000000,fixed_20,pinned_fork_costs,793,True,True,True,True,True,True,1785816751000,True,557334000,4962000,0,156734281,1290281,0
SPCX,250000000,fixed_40,pinned_fork_costs,652,True,True,True,True,True,True,1786022338000,True,777087000,8821000,0,180995877,13582025,0
SPCX,250000000,fixed_80,pinned_fork_costs,670,True,True,True,True,True,True,,False,3917209000,3902000,0,420270696,5680541,0
SPCX,250000000,fixed_160,pinned_fork_costs,208,True,True,True,True,True,True,,False,3945481000,0,0,249085716,0,0
SPCX,250000000,adaptive_width,pinned_fork_costs,682,True,True,True,True,True,True,1785935689000,True,682826000,9067000,0,129527647,14641593,0
SPCX,250000000,adaptive_economic,pinned_fork_costs,305,True,True,True,True,True,True,,False,377628000,1729000,0,273093692,6630584,0
SPCX,250000000,fixed_20,double_gas_half_fees,405,True,True,True,True,True,True,1785414012000,True,216555000,4187000,0,41625448,532012,0
SPCX,250000000,fixed_40,double_gas_half_fees,370,True,True,True,True,True,True,1785846449000,True,624763000,0,0,51879216,0,0
SPCX,250000000,fixed_80,double_gas_half_fees,309,True,True,True,True,True,True,1786115093000,True,898826000,0,0,64294192,0,0
SPCX,250000000,fixed_160,double_gas_half_fees,208,True,True,True,True,True,True,,False,3945481000,0,0,98968850,0,0
SPCX,250000000,adaptive_width,double_gas_half_fees,324,True,True,True,True,True,True,1786034332000,True,815336000,0,0,49622934,0,0
SPCX,250000000,adaptive_economic,double_gas_half_fees,1,True,True,True,True,True,True,,False,238687000,0,0,12407592,0,0
SPCX,250000000,fixed_20,partial_mint_failure,989,True,True,True,True,True,True,1786506592000,True,797546000,56361000,0,185193321,23020676,0
SPCX,250000000,fixed_40,partial_mint_failure,1185,True,True,True,True,True,True,,False,3414591000,23952000,0,593052458,12402004,0
SPCX,250000000,fixed_80,partial_mint_failure,573,True,True,True,True,True,True,,False,3735718000,2592000,0,390812952,1094335,0
SPCX,250000000,fixed_160,partial_mint_failure,214,True,True,True,True,True,True,,False,3870502000,0,0,241583819,0,0
SPCX,250000000,adaptive_width,partial_mint_failure,962,True,True,True,True,True,True,1787059680000,True,1424749000,56055000,0,189846341,24128480,0
SPCX,250000000,adaptive_economic,partial_mint_failure,128,True,True,True,True,True,True,,False,293105000,339000,0,165077909,2716874,0
SPY,5000000000,fixed_20,pinned_fork_costs,135,True,True,True,True,True,True,,False,2000059000,1884792000,472865000,1177678024,1131448628,115381671
SPY,5000000000,fixed_40,pinned_fork_costs,35,True,True,True,True,True,True,,False,2031162000,1570366000,237953000,723687013,576731238,37395932
SPY,5000000000,fixed_80,pinned_fork_costs,12,True,True,True,True,True,True,,False,1988641000,1074628000,102107000,397963767,202196669,7255707
SPY,5000000000,fixed_160,pinned_fork_costs,3,True,True,True,True,True,True,,False,1882118000,669038000,0,207747223,56786762,0
SPY,5000000000,adaptive_width,pinned_fork_costs,70,True,True,True,True,True,True,,False,1809956000,1603682000,97551000,932064909,867847316,32351893
SPY,5000000000,adaptive_economic,pinned_fork_costs,5,True,True,True,True,True,True,,False,664562000,657180000,48129000,245789761,243950464,12944821
SPY,5000000000,fixed_20,double_gas_half_fees,135,True,True,True,True,True,True,,False,2000059000,1869139000,472865000,563292693,538852997,57529007
SPY,5000000000,fixed_40,double_gas_half_fees,35,True,True,True,True,True,True,,False,2031162000,1520865000,237953000,351563221,271799284,18686307
SPY,5000000000,fixed_80,double_gas_half_fees,12,True,True,True,True,True,True,,False,1988641000,1074628000,102107000,195899751,100346204,3627784
SPY,5000000000,fixed_160,double_gas_half_fees,3,True,True,True,True,True,True,,False,1882118000,669038000,0,103248591,28385363,0
SPY,5000000000,adaptive_width,double_gas_half_fees,27,True,True,True,True,True,True,,False,1826476000,932377000,91938000,212606653,159575871,15956455
SPY,5000000000,adaptive_economic,double_gas_half_fees,5,True,True,True,True,True,True,,False,664562000,657180000,48129000,122186890,121267240,6472410
SPY,5000000000,fixed_20,partial_mint_failure,151,True,True,True,True,True,True,,False,1960938000,1845984000,458088000,1133393532,1086914552,109210761
SPY,5000000000,fixed_40,partial_mint_failure,43,True,True,True,True,True,True,,False,2024662000,1566215000,237261000,722748423,576185483,37261404
SPY,5000000000,fixed_80,partial_mint_failure,14,True,True,True,True,True,True,,False,1987010000,1073971000,102107000,397156288,201978678,7255707
SPY,5000000000,fixed_160,partial_mint_failure,3,True,True,True,True,True,True,,False,1882118000,669038000,0,207747223,56786762,0
SPY,5000000000,adaptive_width,partial_mint_failure,7,True,True,True,True,True,True,,False,1840619000,627385000,69364000,232334946,81745770,22945009
SPY,5000000000,adaptive_economic,partial_mint_failure,5,True,True,True,True,True,True,,False,664562000,657180000,48129000,245789761,243950464,12944821
SPY,1000000000,fixed_20,pinned_fork_costs,135,True,True,True,True,True,True,,False,2000059000,949886000,107252000,340534027,141458048,11245148
SPY,1000000000,fixed_40,pinned_fork_costs,35,True,True,True,True,True,True,,False,2031162000,517039000,17299000,183590616,36327656,490119
SPY,1000000000,fixed_80,pinned_fork_costs,8,True,True,True,True,True,True,,False,2037879000,240206000,0,95366077,10660930,0
SPY,1000000000,fixed_160,pinned_fork_costs,1,True,True,True,True,True,True,,False,2038191000,149664000,0,48006904,4024154,0
SPY,1000000000,adaptive_width,pinned_fork_costs,7,True,True,True,True,True,True,,False,1985650000,98003000,0,52772393,1464583,0
SPY,1000000000,adaptive_economic,pinned_fork_costs,1,True,True,True,True,True,True,,False,1967952000,98003000,0,45171490,1464583,0
SPY,1000000000,fixed_20,double_gas_half_fees,135,True,True,True,True,True,True,,False,2000059000,912876000,107252000,158271907,61297540,5617225
SPY,1000000000,fixed_40,double_gas_half_fees,35,True,True,True,True,True,True,,False,2031162000,490778000,17299000,88181185,17231756,245059
SPY,1000000000,fixed_80,double_gas_half_fees,8,True,True,True,True,True,True,,False,2037879000,240206000,0,46815933,5330464,0
SPY,1000000000,fixed_160,double_gas_half_fees,1,True,True,True,True,True,True,,False,2038191000,149664000,0,24003452,2012076,0
SPY,1000000000,adaptive_width,double_gas_half_fees,43,True,True,True,True,True,True,,False,1954140000,496817000,0,88213153,21031686,0
SPY,1000000000,adaptive_economic,double_gas_half_fees,1,True,True,True,True,True,True,,False,1703075000,190029000,0,35636342,2888557,0
SPY,1000000000,fixed_20,partial_mint_failure,151,True,True,True,True,True,True,,False,1958695000,921799000,104816000,325689459,135729031,10525733
SPY,1000000000,fixed_40,partial_mint_failure,43,True,True,True,True,True,True,,False,2024662000,516511000,17299000,183224182,36181124,490119
SPY,1000000000,fixed_80,partial_mint_failure,9,True,True,True,True,True,True,,False,2036868000,240206000,0,95300543,10660930,0
SPY,1000000000,fixed_160,partial_mint_failure,1,True,True,True,True,True,True,,False,2038191000,149664000,0,48006904,4024154,0
SPY,1000000000,adaptive_width,partial_mint_failure,8,True,True,True,True,True,True,,False,1983428000,98003000,0,52712773,1464583,0
SPY,1000000000,adaptive_economic,partial_mint_failure,1,True,True,True,True,True,True,,False,1967952000,98003000,0,45171490,1464583,0
SPY,250000000,fixed_20,pinned_fork_costs,135,True,True,True,True,True,True,,False,2000059000,229344000,19000,97514558,9612976,45
SPY,250000000,fixed_40,pinned_fork_costs,35,True,True,True,True,True,True,,False,2031162000,147474000,19000,49630865,3876283,82
SPY,250000000,fixed_80,pinned_fork_costs,8,True,True,True,True,True,True,,False,2037879000,39797000,0,24891336,1118476,0
SPY,250000000,fixed_160,pinned_fork_costs,1,True,True,True,True,True,True,,False,2038191000,0,0,12285277,0,0
SPY,250000000,adaptive_width,pinned_fork_costs,7,True,True,True,True,True,True,,False,1985650000,0,0,13424164,0,0
SPY,250000000,adaptive_economic,pinned_fork_costs,1,True,True,True,True,True,True,,False,1967952000,0,0,11465447,0,0
SPY,250000000,fixed_20,double_gas_half_fees,135,True,True,True,True,True,True,,False,2000059000,229344000,19000,44726611,4769538,22
SPY,250000000,fixed_40,double_gas_half_fees,35,True,True,True,True,True,True,,False,2031162000,147474000,19000,23737813,1935190,41
SPY,250000000,fixed_80,double_gas_half_fees,8,True,True,True,True,True,True,,False,2037879000,39797000,0,12209433,559237,0
SPY,250000000,fixed_160,double_gas_half_fees,1,True,True,True,True,True,True,,False,2038191000,0,0,6142638,0,0
SPY,250000000,adaptive_width,double_gas_half_fees,8,True,True,True,True,True,True,,False,1988052000,0,0,6519831,0,0
SPY,250000000,adaptive_economic,double_gas_half_fees,1,True,True,True,True,True,True,,False,1990787000,0,0,5762484,0,0
SPY,250000000,fixed_20,partial_mint_failure,151,True,True,True,True,True,True,,False,1958695000,218316000,19000,93005086,8999659,45
SPY,250000000,fixed_40,partial_mint_failure,43,True,True,True,True,True,True,,False,2024662000,147474000,19000,49524081,3876283,82
SPY,250000000,fixed_80,partial_mint_failure,9,True,True,True,True,True,True,,False,2036868000,39797000,0,24874621,1118476,0
SPY,250000000,fixed_160,partial_mint_failure,1,True,True,True,True,True,True,,False,2038191000,0,0,12285277,0,0
SPY,250000000,adaptive_width,partial_mint_failure,8,True,True,True,True,True,True,,False,1983428000,0,0,13408850,0,0
SPY,250000000,adaptive_economic,partial_mint_failure,1,True,True,True,True,True,True,,False,1967952000,0,0,11465447,0,0
TSLA,5000000000,fixed_20,pinned_fork_costs,247,True,True,True,True,True,True,,False,574868000,529313000,255981000,1088596604,1050723490,325005437
TSLA,5000000000,fixed_40,pinned_fork_costs,78,True,True,True,True,True,True,,False,602025000,542005000,179454000,815155896,785011001,237774954
TSLA,5000000000,fixed_80,pinned_fork_costs,23,True,True,True,True,True,True,,False,607257000,415428000,3817000,511723894,425574558,8006517
TSLA,5000000000,fixed_160,pinned_fork_costs,5,True,True,True,True,True,True,,False,603134000,291789000,40000,287432479,150348961,10665
TSLA,5000000000,adaptive_width,pinned_fork_costs,13,True,True,True,True,True,True,,False,579327000,277356000,263000,265999893,135076049,1470146
TSLA,5000000000,adaptive_economic,pinned_fork_costs,1,True,True,True,True,True,True,,False,306964000,4993000,0,135868134,4944290,0
TSLA,5000000000,fixed_20,double_gas_half_fees,247,True,True,True,True,True,True,,False,574868000,529313000,251338000,530401896,512011617,156228292
TSLA,5000000000,fixed_40,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,29413000,29413000,5778000,697580,697580,697580
TSLA,5000000000,fixed_80,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,100780000,60953000,40000,484176,484176,1359
TSLA,5000000000,fixed_160,double_gas_half_fees,1,True,True,True,True,True,True,1788545062000,True,329238000,18024000,40000,321334,321334,1329
TSLA,5000000000,adaptive_width,double_gas_half_fees,9,True,True,True,True,True,True,,False,581975000,280004000,263000,125652688,60190764,731356
TSLA,5000000000,adaptive_economic,double_gas_half_fees,1,True,True,True,True,True,True,,False,306964000,4993000,0,67934067,2472143,0
TSLA,5000000000,fixed_20,partial_mint_failure,230,True,True,True,True,True,True,,False,528614000,483454000,222221000,966633632,930155662,274958703
TSLA,5000000000,fixed_40,partial_mint_failure,80,True,True,True,True,True,True,,False,583228000,521559000,164835000,789696365,759186718,217111312
TSLA,5000000000,fixed_80,partial_mint_failure,25,True,True,True,True,True,True,,False,601101000,409272000,3753000,503080193,416930857,7686384
TSLA,5000000000,fixed_160,partial_mint_failure,5,True,True,True,True,True,True,,False,603134000,291789000,40000,287432479,150348961,10665
TSLA,5000000000,adaptive_width,partial_mint_failure,13,True,True,True,True,True,True,,False,578665000,276694000,2608000,269873690,138949846,7173974
TSLA,5000000000,adaptive_economic,partial_mint_failure,1,True,True,True,True,True,True,,False,306964000,4993000,0,135868134,4944290,0
TSLA,1000000000,fixed_20,pinned_fork_costs,254,True,True,True,True,True,True,,False,580995000,368607000,3080000,388579924,300109086,5057810
TSLA,1000000000,fixed_40,pinned_fork_costs,78,True,True,True,True,True,True,,False,602025000,285463000,63000,243210779,127760642,29686
TSLA,1000000000,fixed_80,pinned_fork_costs,1,True,True,True,True,True,True,1788545062000,True,100780000,9983000,40000,282197,282197,2495
TSLA,1000000000,fixed_160,pinned_fork_costs,1,True,True,True,True,True,True,1788545062000,True,329238000,40000,40000,160764,2263,2263
TSLA,1000000000,adaptive_width,pinned_fork_costs,72,True,True,True,True,True,True,,False,579997000,147673000,0,230426778,113986355,0
TSLA,1000000000,adaptive_economic,pinned_fork_costs,1,True,True,True,True,True,True,,False,27721000,21090000,0,21952853,16726562,0
